height,weight,label
160,80,fat
152,55,normal
158,93,fat
191,91,normal
169,78,fat
153,69,fat
141,35,thin
132,38,normal
122,45,fat
191,49,thin
147,94,fat
168,64,normal
126,82,fat
138,73,fat
130,39,normal
162,79,fat
188,97,fat
154,72,fat
185,88,fat
175,86,fat
176,78,fat
146,99,fat
193,71,normal
190,55,thin
145,72,fat
159,43,thin
178,46,thin
193,92,normal
194,41,thin
170,46,thin
138,86,fat
172,71,normal
164,64,normal
151,56,normal
191,93,fat
168,41,thin
196,35,thin
193,67,thin
169,50,thin
120,94,fat
195,56,thin
163,65,normal
176,80,fat
178,89,fat
176,87,fat
187,37,thin
154,43,thin
177,73,normal
172,96,fat
181,80,normal
135,37,normal
179,100,fat
125,87,fat
198,85,normal
170,63,normal
146,80,fat
134,89,fat
187,84,normal
186,83,normal
155,70,fat
122,84,fat
185,36,thin
184,91,fat
173,96,fat
175,96,fat
128,87,fat
154,93,fat
169,87,fat
124,59,fat
169,72,fat
120,93,fat
144,95,fat
180,56,thin
148,75,fat
178,56,thin
193,96,fat
124,92,fat
145,80,fat
130,77,fat
120,76,fat
137,76,fat
167,67,normal
198,90,normal
130,80,fat
134,59,fat
175,89,fat
170,66,normal
144,58,fat
144,50,normal
190,47,thin
171,83,fat
121,85,fat
141,88,fat
176,57,thin
197,66,thin
162,94,fat
148,57,fat
145,72,fat
155,61,fat
199,47,thin
135,47,fat
177,89,fat
153,58,normal
120,97,fat
172,35,thin
125,89,fat
169,99,fat
194,90,normal
171,42,thin
145,49,normal
182,96,fat
196,76,normal
197,70,thin
158,54,normal
186,55,thin
171,96,fat
184,67,normal
151,36,thin
132,99,fat
164,63,normal
124,63,fat
171,40,thin
153,58,normal
141,99,fat
140,94,fat
184,76,normal
192,43,thin
141,55,fat
122,72,fat
186,47,thin
183,49,thin
182,92,fat
161,51,normal
128,42,fat
182,74,normal
126,51,fat
174,37,thin
199,61,thin
198,57,thin
154,61,fat
178,63,normal
126,86,fat
139,88,fat
149,92,fat
125,92,fat
144,54,fat
128,48,fat
133,98,fat
181,85,fat
164,93,fat
140,81,fat
153,97,fat
169,81,fat
174,35,thin
146,71,fat
159,51,normal
199,52,thin
197,77,normal
133,53,fat
173,65,normal
144,57,fat
142,88,fat
174,78,fat
128,39,normal
148,58,fat
120,72,fat
179,77,normal
149,74,fat
183,52,thin
132,72,fat
132,78,fat
142,39,normal
137,91,fat
157,51,normal
164,66,normal
132,80,fat
156,83,fat
138,100,fat
178,98,fat
167,68,normal
173,68,normal
177,92,fat
193,44,thin
150,78,fat
137,93,fat
124,78,fat
148,43,normal
188,43,thin
121,89,fat
191,81,normal
181,55,thin
131,93,fat
162,60,normal
137,80,fat
147,48,normal
163,75,fat
128,71,fat
194,75,normal
165,99,fat
131,66,fat
170,94,fat
159,72,fat
177,42,thin
164,79,fat
147,35,thin
200,61,thin
179,97,fat
149,90,fat
177,62,normal
154,82,fat
124,65,fat
196,74,normal
170,96,fat
132,83,fat
179,72,normal
139,54,fat
158,76,fat
198,76,normal
144,53,fat
154,56,normal
185,64,normal
190,36,thin
188,100,fat
170,79,fat
167,59,normal
128,61,fat
180,71,normal
139,38,normal
179,94,fat
169,68,normal
179,66,normal
152,63,fat
175,50,thin
197,87,normal
193,73,normal
171,51,thin
151,55,normal
160,84,fat
189,62,thin
193,84,normal
132,60,fat
154,73,fat
136,48,fat
181,78,normal
176,40,thin
137,61,fat
180,99,fat
172,83,fat
174,43,thin
128,69,fat
127,95,fat
130,43,fat
142,89,fat
175,61,normal
192,100,fat
165,94,fat
139,68,fat
176,77,normal
194,87,normal
192,56,thin
138,51,fat
150,56,normal
159,64,fat
177,56,thin
164,81,fat
149,48,normal
132,66,fat
170,38,thin
175,63,normal
157,80,fat
179,84,fat
187,53,thin
146,75,fat
172,47,thin
130,38,normal
182,87,fat
159,48,normal
136,96,fat
197,46,thin
162,59,normal
148,79,fat
154,80,fat
133,55,fat
187,58,thin
126,59,fat
159,70,fat
141,62,fat
161,79,fat
161,98,fat
143,77,fat
122,38,fat
127,98,fat
144,35,thin
197,94,normal
189,67,normal
166,75,fat
195,68,thin
135,60,fat
189,98,fat
198,85,normal
156,43,thin
183,96,fat
147,59,fat
160,82,fat
128,87,fat
131,73,fat
130,55,fat
169,43,thin
142,70,fat
193,94,fat
155,36,thin
173,99,fat
126,67,fat
143,44,normal
178,79,normal
177,38,thin
150,38,thin
174,49,thin
138,76,fat
196,68,thin
141,90,fat
181,53,thin
165,73,fat
121,82,fat
147,85,fat
166,88,fat
144,39,normal
132,50,fat
188,77,normal
187,44,thin
191,98,fat
149,61,fat
146,76,fat
132,67,fat
157,76,fat
197,42,thin
151,43,normal
150,57,fat
179,89,fat
123,43,fat
192,55,thin
190,68,normal
151,66,fat
167,59,normal
135,43,normal
126,54,fat
198,49,thin
180,61,normal
160,93,fat
154,70,fat
176,79,fat
152,70,fat
164,71,fat
177,76,normal
184,54,thin
140,35,thin
194,67,thin
131,85,fat
126,52,fat
134,65,fat
154,54,normal
164,71,fat
133,41,normal
133,77,fat
164,87,fat
188,98,fat
199,37,thin
149,40,thin
157,82,fat
174,47,thin
137,40,normal
182,50,thin
120,94,fat
159,49,normal
121,42,fat
136,78,fat
139,80,fat
130,68,fat
178,61,normal
182,44,thin
173,59,normal
176,72,normal
158,75,fat
171,96,fat
122,56,fat
162,93,fat
168,76,fat
191,71,normal
172,51,thin
194,94,normal
130,84,fat
160,36,thin
168,99,fat
157,70,fat
181,50,thin
128,65,fat
149,95,fat
141,97,fat
199,52,thin
179,51,thin
186,83,normal
165,69,fat
172,36,thin
148,55,fat
158,44,thin
166,70,fat
164,72,fat
192,71,normal
131,74,fat
149,57,fat
183,82,normal
193,88,normal
141,48,normal
180,69,normal
126,80,fat
171,42,thin
153,70,fat
142,86,fat
197,52,thin
141,84,fat
155,83,fat
126,100,fat
168,66,normal
125,42,fat
185,96,fat
136,100,fat
128,85,fat
183,50,thin
186,97,fat
170,72,normal
175,96,fat
187,69,normal
157,37,thin
153,81,fat
147,90,fat
122,98,fat
161,95,fat
187,56,thin
200,49,thin
167,70,fat
173,93,fat
142,74,fat
198,76,normal
125,69,fat
140,96,fat
189,36,thin
169,50,thin
130,88,fat
168,86,fat
199,61,thin
122,80,fat
178,75,normal
169,52,thin
174,70,normal
126,63,fat
142,53,fat
172,99,fat
174,72,normal
177,94,fat
121,73,fat
169,50,thin
143,88,fat
199,45,thin
190,71,normal
128,40,normal
183,55,thin
178,48,thin
171,77,fat
190,45,thin
152,78,fat
139,73,fat
181,69,normal
165,100,fat
152,50,normal
167,52,normal
132,97,fat
191,85,normal
134,65,fat
135,99,fat
173,100,fat
133,86,fat
189,37,thin
146,99,fat
186,67,normal
174,38,thin
121,67,fat
151,87,fat
195,97,fat
121,49,fat
161,39,thin
177,40,thin
178,75,normal
194,89,normal
137,80,fat
128,94,fat
120,91,fat
193,42,thin
128,96,fat
147,74,fat
197,84,normal
198,52,thin
150,61,fat
186,87,fat
182,57,thin
186,68,normal
196,52,thin
140,64,fat
167,37,thin
158,99,fat
127,98,fat
154,44,normal
172,98,fat
179,87,fat
134,56,fat
134,50,fat
197,73,normal
135,74,fat
200,38,thin
140,78,fat
143,86,fat
167,48,thin
196,35,thin
169,51,thin
195,75,normal
183,98,fat
156,55,normal
153,42,thin
175,46,thin
150,95,fat
150,36,thin
142,76,fat
185,40,thin
197,78,normal
187,62,thin
164,41,thin
186,48,thin
168,62,normal
148,64,fat
136,53,fat
189,36,thin
149,76,fat
192,44,thin
133,91,fat
172,60,normal
161,53,normal
179,36,thin
180,57,thin
179,50,thin
161,46,thin
183,76,normal
173,85,fat
134,94,fat
146,87,fat
151,50,normal
138,69,fat
149,84,fat
146,39,thin
169,82,fat
197,91,normal
174,38,thin
142,65,fat
188,40,thin
169,38,thin
160,78,fat
140,39,normal
193,63,thin
186,67,normal
132,78,fat
177,55,thin
171,72,normal
197,63,thin
174,50,thin
125,49,fat
153,53,normal
156,95,fat
189,79,normal
183,41,thin
137,97,fat
182,39,thin
127,61,fat
165,75,fat
138,49,fat
141,90,fat
125,45,fat
168,41,thin
140,88,fat
182,37,thin
198,81,normal
129,75,fat
133,91,fat
181,77,normal
175,52,thin
128,60,fat
149,58,fat
146,93,fat
129,79,fat
129,94,fat
187,53,thin
166,87,fat
166,100,fat
136,36,normal
185,43,thin
167,91,fat
135,52,fat
152,64,fat
122,53,fat
150,73,fat
189,45,thin
136,82,fat
190,70,normal
150,83,fat
141,97,fat
195,62,thin
135,65,fat
200,62,thin
164,46,thin
145,73,fat
126,83,fat
173,97,fat
159,72,fat
123,49,fat
174,57,normal
120,86,fat
152,54,normal
141,37,normal
173,66,normal
147,92,fat
149,67,fat
127,74,fat
180,81,fat
183,38,thin
161,47,thin
129,42,fat
153,38,thin
129,80,fat
124,35,normal
177,55,thin
184,42,thin
151,38,thin
140,76,fat
121,82,fat
164,62,normal
193,70,normal
122,71,fat
181,53,thin
170,77,fat
121,80,fat
133,56,fat
151,80,fat
195,95,normal
169,96,fat
176,71,normal
153,60,fat
188,39,thin
144,94,fat
141,61,fat
139,93,fat
177,39,thin
191,56,thin
152,64,fat
168,41,thin
174,87,fat
190,39,thin
138,87,fat
125,36,normal
189,72,normal
169,70,normal
179,63,normal
164,59,normal
183,37,thin
149,42,normal
133,39,normal
133,48,fat
122,94,fat
189,81,normal
161,51,normal
170,84,fat
135,60,fat
184,62,thin
191,62,thin
133,58,fat
169,57,normal
197,91,normal
179,86,fat
135,81,fat
157,85,fat
195,55,thin
164,79,fat
132,87,fat
156,94,fat
197,62,thin
140,50,fat
193,98,fat
151,49,normal
160,56,normal
190,75,normal
163,55,normal
143,93,fat
152,92,fat
163,51,normal
125,88,fat
174,84,fat
122,90,fat
187,40,thin
134,81,fat
121,100,fat
152,100,fat
129,88,fat
200,80,normal
167,77,fat
151,73,fat
181,80,normal
157,62,fat
145,39,normal
139,56,fat
180,44,thin
127,74,fat
196,98,fat
160,58,normal
152,41,thin
137,93,fat
133,50,fat
144,39,normal
167,48,thin
193,78,normal
137,100,fat
198,44,thin
150,60,fat
174,49,thin
174,52,thin
177,97,fat
181,94,fat
175,50,thin
134,43,normal
176,56,thin
158,92,fat
148,82,fat
150,100,fat
170,91,fat
150,75,fat
194,35,thin
160,41,thin
174,41,thin
130,47,fat
143,87,fat
183,68,normal
190,41,thin
184,100,fat
159,45,thin
159,48,normal
180,65,normal
142,69,fat
191,93,fat
200,39,thin
183,42,thin
121,87,fat
130,76,fat
138,81,fat
126,65,fat
199,70,thin
149,65,fat
134,66,fat
164,44,thin
184,73,normal
129,93,fat
198,93,normal
143,56,fat
173,37,thin
165,98,fat
184,64,normal
200,84,normal
173,45,thin
167,84,fat
166,45,thin
194,71,normal
127,51,fat
128,81,fat
148,64,fat
189,44,thin
163,58,normal
142,98,fat
184,85,fat
149,70,fat
160,65,fat
190,48,thin
133,52,fat
186,86,normal
186,51,thin
146,93,fat
184,41,thin
149,89,fat
194,40,thin
152,81,fat
183,75,normal
191,74,normal
124,51,fat
132,62,fat
191,87,normal
156,75,fat
123,67,fat
120,82,fat
199,89,normal
160,87,fat
140,69,fat
168,52,thin
145,70,fat
158,43,thin
166,72,fat
174,85,fat
169,54,normal
171,95,fat
133,63,fat
191,47,thin
184,100,fat
133,49,fat
170,87,fat
178,92,fat
161,89,fat
158,91,fat
181,61,normal
139,45,normal
167,48,thin
138,47,normal
177,97,fat
174,63,normal
136,90,fat
179,81,fat
129,73,fat
190,46,thin
192,80,normal
194,73,normal
126,45,fat
154,100,fat
121,86,fat
164,94,fat
195,70,thin
142,98,fat
183,43,thin
132,89,fat
196,52,thin
159,77,fat
125,73,fat
176,96,fat
171,97,fat
144,69,fat
175,46,thin
182,89,fat
122,63,fat
176,71,normal
147,90,fat
159,85,fat
184,63,normal
149,69,fat
152,40,thin
147,67,fat
145,71,fat
191,64,thin
140,58,fat
168,60,normal
168,87,fat
173,95,fat
178,43,thin
163,62,normal
199,63,thin
157,86,fat
195,75,normal
134,53,fat
133,62,fat
193,88,normal
121,72,fat
195,52,thin
156,87,fat
120,83,fat
177,96,fat
131,76,fat
140,59,fat
129,98,fat
130,47,fat
180,65,normal
200,36,thin
197,41,thin
128,89,fat
192,90,normal
152,58,fat
120,51,fat
135,69,fat
181,72,normal
142,53,fat
174,66,normal
127,62,fat
124,36,normal
131,76,fat
154,60,fat
191,35,thin
135,86,fat
139,82,fat
133,52,fat
137,85,fat
168,45,thin
186,49,thin
158,95,fat
163,63,normal
189,39,thin
173,45,thin
195,51,thin
171,48,thin
196,47,thin
189,76,normal
184,85,fat
126,65,fat
176,36,thin
149,65,fat
137,85,fat
146,81,fat
153,59,fat
123,93,fat
160,49,normal
157,88,fat
158,81,fat
170,41,thin
179,38,thin
191,66,thin
141,82,fat
186,84,normal
195,59,thin
175,96,fat
162,68,fat
186,60,thin
182,56,thin
127,38,normal
197,88,normal
137,63,fat
163,87,fat
143,89,fat
163,81,fat
125,79,fat
151,51,normal
179,84,fat
174,54,thin
165,100,fat
185,40,thin
181,61,normal
177,39,thin
151,38,thin
133,47,fat
128,90,fat
145,46,normal
188,89,fat
130,52,fat
120,39,fat
200,66,thin
156,81,fat
181,91,fat
137,79,fat
190,91,fat
170,40,thin
124,63,fat
131,44,fat
158,41,thin
124,58,fat
162,100,fat
196,59,thin
127,80,fat
196,50,thin
138,59,fat
168,50,thin
166,96,fat
138,60,fat
198,83,normal
178,99,fat
156,35,thin
143,72,fat
142,91,fat
183,79,normal
177,98,fat
120,68,fat
166,58,normal
192,38,thin
200,41,thin
180,96,fat
135,39,normal
143,92,fat
135,95,fat
126,81,fat
171,64,normal
195,74,normal
184,97,fat
171,57,normal
180,85,fat
141,84,fat
136,54,fat
175,37,thin
134,60,fat
164,93,fat
176,83,fat
183,95,fat
146,100,fat
145,69,fat
124,45,fat
197,64,thin
152,93,fat
171,46,thin
126,50,fat
131,60,fat
185,45,thin
179,41,thin
122,93,fat
123,38,fat
185,87,fat
187,76,normal
138,98,fat
151,37,thin
200,72,thin
178,48,thin
163,60,normal
151,86,fat
181,85,fat
175,60,normal
128,37,normal
177,92,fat
170,66,normal
155,73,fat
185,75,normal
182,55,thin
126,96,fat
190,97,fat
179,58,thin
176,76,normal
126,59,fat
173,55,thin
171,53,thin
174,81,fat
138,87,fat
199,45,thin
176,38,thin
177,72,normal
199,59,thin
174,66,normal
143,66,fat
166,69,fat
186,90,fat
168,99,fat
177,79,fat
130,87,fat
181,98,fat
174,45,thin
152,62,fat
128,62,fat
136,86,fat
173,45,thin
179,74,normal
155,57,normal
175,50,thin
144,50,normal
148,59,fat
164,72,fat
135,35,normal
199,91,normal
190,61,thin
149,90,fat
172,36,thin
180,75,normal
141,57,fat
135,44,normal
180,52,thin
120,75,fat
125,97,fat
200,81,normal
149,81,fat
127,64,fat
193,100,fat
160,79,fat
173,38,thin
169,47,thin
180,74,normal
187,78,normal
122,97,fat
163,99,fat
156,84,fat
180,90,fat
177,51,thin
168,83,fat
153,89,fat
145,46,normal
147,96,fat
139,94,fat
158,50,normal
200,55,thin
122,35,normal
200,48,thin
132,78,fat
161,61,normal
174,56,thin
167,47,thin
189,68,normal
191,62,thin
148,49,normal
193,41,thin
155,85,fat
129,89,fat
124,59,fat
145,86,fat
176,61,normal
134,96,fat
131,100,fat
137,81,fat
150,92,fat
139,85,fat
137,66,fat
192,64,thin
133,44,normal
188,66,normal
146,64,fat
187,65,normal
157,96,fat
153,53,normal
177,99,fat
126,95,fat
140,60,fat
156,83,fat
169,79,fat
121,98,fat
159,63,normal
156,84,fat
175,59,normal
168,48,thin
183,36,thin
182,55,thin
155,79,fat
192,38,thin
191,62,thin
122,61,fat
171,39,thin
154,99,fat
174,54,thin
123,96,fat
127,49,fat
132,61,fat
154,49,normal
193,76,normal
165,90,fat
142,99,fat
191,95,fat
199,62,thin
150,55,normal
171,99,fat
179,75,normal
174,71,normal
193,47,thin
136,80,fat
155,82,fat
128,83,fat
197,79,normal
186,37,thin
184,57,thin
129,61,fat
130,67,fat
137,60,fat
143,47,normal
180,49,thin
136,42,normal
140,49,fat
194,59,thin
125,95,fat
191,58,thin
140,37,normal
191,92,fat
157,37,thin
143,53,fat
125,97,fat
193,97,fat
151,75,fat
148,74,fat
192,70,normal
178,41,thin
182,77,normal
187,48,thin
121,65,fat
161,49,normal
126,41,fat
188,62,thin
144,39,normal
175,66,normal
191,89,normal
188,54,thin
125,49,fat
144,99,fat
157,75,fat
128,35,normal
152,75,fat
149,91,fat
168,70,normal
168,50,thin
133,70,fat
131,70,fat
125,96,fat
138,91,fat
177,51,thin
150,65,fat
181,88,fat
199,53,thin
170,60,normal
174,85,fat
120,76,fat
189,58,thin
184,82,normal
197,53,thin
179,53,thin
126,93,fat
134,72,fat
160,79,fat
123,88,fat
128,91,fat
140,38,normal
183,87,fat
198,89,normal
179,61,normal
178,100,fat
188,84,normal
198,97,normal
127,86,fat
156,76,fat
152,39,thin
144,70,fat
135,96,fat
136,44,normal
181,37,thin
135,81,fat
